is_scam,cleaned_stipend_monthly,has_website,has_email,skills_count,title_word_count,desc_char_length,numeric_openings,is_bulk_hiring,is_wfh_short_duration,company_name_word_count,link_count_desc,contact_count_desc,all_caps_ratio_desc,keyword_count,stipend_to_skills_ratio,text_density_index,low_skills_high_urgency,is_anonymous_recruiter,readability_score,fraud_phrase_score,urgency_score,contact_risk_score,skill_richness_score,readability_score,word_count,sentence_count,average_word_length,unique_word_count,lexical_diversity
0,11000.0,0,0,4,4,1145,3,0,0,2,0,0,0.0384204909284952,0,2200.0,0.0034904013961605,0,1,27.825000000000017,0,0,0,0.8,27.825000000000017,177,10,5.293785310734464,108,0.6101694915254238
1,20000.0,1,0,4,5,910,6,0,0,2,0,0,0.0457604306864064,0,4000.0,0.0054884742041712,0,0,22.460984615384632,0,0,0,0.6666666666666666,22.460984615384632,122,13,6.090163934426229,86,0.7049180327868853
0,13500.0,1,0,5,4,1615,5,0,0,4,0,0,0.03003003003003,0,2250.0,0.0024752475247524,0,0,25.881544303797483,0,1,0,1.0,25.881544303797483,239,15,5.573221757322176,132,0.5523012552301255
0,10000.0,0,0,2,4,535,30,1,0,5,0,0,0.0272108843537414,0,3333.333333333333,0.0074626865671641,0,1,19.09448063380285,0,0,0,0.4,19.09448063380285,68,8,6.485294117647059,55,0.8088235294117647
0,15000.5,1,0,6,7,1135,10,0,0,4,0,0,0.0315457413249211,0,2142.928571428572,0.0061619718309859,0,0,15.233257961783464,0,0,0,0.75,15.233257961783464,156,10,6.096153846153846,106,0.6794871794871795
0,4999.5,1,0,4,5,788,40,1,0,5,0,0,0.0301204819277108,0,999.9,0.0063371356147021,0,0,26.26115384615386,0,0,0,0.6666666666666666,26.26115384615386,106,13,6.264150943396227,76,0.7169811320754716
0,16500.0,1,0,3,4,377,2,0,0,4,0,0,0.0451612903225806,0,4125.0,0.0105820105820105,0,0,11.222499999999997,0,0,0,0.6,11.222499999999997,49,6,6.326530612244898,44,0.8979591836734694
0,17500.0,1,0,1,4,2259,4,0,0,5,0,0,0.0407264722069345,0,8750.0,0.0017699115044247,0,0,26.46273216031281,0,0,0,0.2,26.46273216031281,296,33,6.138513513513513,181,0.6114864864864865
0,7500.0,1,0,3,4,510,3,0,0,5,0,0,0.0215827338129496,0,1875.0,0.0078277886497064,0,0,21.25008706467662,0,0,0,0.6,21.25008706467662,66,6,6.318181818181818,56,0.8484848484848485
0,10000.5,1,0,1,5,730,2,0,0,3,0,0,0.0274636510500807,0,5000.25,0.0068399452804377,0,0,1.675698924731165,0,0,0,0.1666666666666666,1.675698924731165,97,9,6.381443298969073,63,0.6494845360824743
0,9000.0,1,0,5,5,348,3,0,0,4,0,0,0.0635451505016722,1,1500.0,0.0143266475644699,0,0,-51.438536585365824,10,0,0,0.8333333333333334,-51.438536585365824,47,1,6.361702127659575,35,0.7446808510638298
0,13500.0,1,0,6,6,1189,1,0,0,2,0,0,0.0251572327044025,0,1928.571428571429,0.0050420168067226,0,0,34.97360729768789,6,0,8,0.8571428571428571,34.97360729768789,164,16,5.817073170731708,119,0.725609756097561
0,12500.0,1,0,5,4,427,2,0,0,2,0,0,0.0198300283286118,0,2083.333333333333,0.0093457943925233,0,0,12.850000000000025,0,0,0,1.0,12.850000000000025,56,4,6.303571428571429,44,0.7857142857142857
0,11000.0,0,0,2,8,409,50,1,1,3,0,0,0.017910447761194,1,3666.6666666666665,0.0195121951219512,0,1,21.73485714285718,10,0,0,0.2222222222222222,21.73485714285718,55,5,6.090909090909091,45,0.8181818181818182
0,11000.0,0,0,5,7,367,30,1,0,3,0,0,0.0204778156996587,0,1833.3333333333333,0.0190217391304347,0,1,24.101,0,0,0,0.625,24.101,49,5,5.979591836734694,42,0.8571428571428571
