is_scam,cleaned_stipend_monthly,has_website,has_email,skills_count,title_word_count,desc_char_length,numeric_openings,is_bulk_hiring,is_wfh_short_duration,company_name_word_count,link_count_desc,contact_count_desc,all_caps_ratio_desc,keyword_count,stipend_to_skills_ratio,text_density_index,low_skills_high_urgency,is_anonymous_recruiter,readability_score,fraud_phrase_score,urgency_score,contact_risk_score,skill_richness_score
0,0.0,0,0,0,2,7,0,0,0,5,0,0,0.14285714285714285,0,0.0,0.25,0,1,36.62000000000003,0,0,0,0.0
0,0.0,0,0,3,2,336,0,0,0,2,0,1,0.13618677042801555,0,0.0,0.005934718100890208,0,1,10.181973684210504,6,0,8,1.0
0,0.0,0,0,5,3,299,0,0,0,4,0,0,0.036,0,0.0,0.01,0,1,28.988992248062033,0,0,0,1.25
0,0.0,0,0,5,3,167,0,0,0,8,0,0,0.07857142857142857,0,0.0,0.017857142857142856,0,1,29.180000000000007,0,0,0,1.25
1,0.0,0,0,15,2,539,0,0,0,5,0,0,0.05309734513274336,0,0.0,0.003703703703703704,0,1,2.952500000000015,0,0,0,5.0
1,0.0,0,0,5,3,807,0,0,0,6,0,0,0.026200873362445413,0,0.0,0.0037128712871287127,0,1,4.4208441558442075,0,0,0,1.25
0,0.0,0,0,5,3,193,0,0,0,5,0,0,0.01875,0,0.0,0.015463917525773196,0,1,57.166021505376335,0,0,0,1.25
0,0.0,0,0,0,2,37,0,0,0,6,0,0,0.06060606060606061,0,0.0,0.05263157894736842,0,1,-72.17499999999998,0,0,0,0.0
1,0.0,0,0,1,4,1213,0,0,0,4,0,0,0.025440313111545987,1,0.0,0.0032948929159802307,0,1,4.867337662337661,10,0,0,0.2
0,0.0,0,0,0,3,973,0,0,0,3,0,0,0.02977667493796526,0,0.0,0.003080082135523614,0,1,12.55858267716539,0,0,0,0.0
0,0.0,0,0,0,4,3068,0,0,0,4,0,0,0.021991203518592562,1,0.0,0.0013033561420658195,0,1,-9.916159043659036,10,0,0,0.0
1,0.0,0,0,0,2,1893,0,0,0,4,0,0,0.03917910447761194,0,0.0,0.0010559662090813093,0,1,-4.511698760221549,0,0,0,0.0
0,0.0,0,0,0,2,7,0,0,0,5,0,0,0.14285714285714285,0,0.0,0.25,0,1,36.62000000000003,0,0,0,0.0
0,0.0,0,0,0,4,7,0,0,0,4,0,0,0.14285714285714285,0,0.0,0.5,0,1,36.62000000000003,0,0,0,0.0
0,0.0,0,1,20,2,2391,0,0,0,5,0,0,0.06969846762234305,0,0.0,0.0008361204013377926,0,0,1.5924002186987707,0,0,0,6.666666666666667
0,0.0,0,0,2,3,4055,0,0,0,5,0,0,0.03827006845052894,0,0.0,0.0007396449704142012,0,1,-26.010276273022754,0,0,0,0.5
1,0.0,0,0,15,2,2674,0,0,0,3,0,0,0.049886621315192746,0,0.0,0.0007476635514018691,0,1,6.307781186094104,0,0,0,5.0
1,0.0,0,0,3,2,3209,0,0,0,5,0,0,0.06177461624859603,0,0.0,0.0006230529595015577,0,1,-3.037777777777734,0,0,0,1.0
0,0.0,0,0,6,1,2012,0,0,0,6,0,0,0.03260225251926497,0,0.0,0.0004967709885742673,0,1,8.893248279335268,0,0,0,3.0
0,0.0,0,0,2,1,200,0,0,0,2,0,0,0.12962962962962962,0,0.0,0.004975124378109453,0,1,41.94521551724142,0,0,0,1.0
0,0.0,0,0,0,3,7,0,0,0,5,0,0,0.14285714285714285,0,0.0,0.375,0,1,36.62000000000003,0,0,0,0.0
0,0.0,0,0,13,3,2137,0,0,0,3,0,0,0.03432751828925155,0,0.0,0.001403180542563143,0,1,17.454337658826745,0,0,0,3.25
0,0.0,0,0,16,2,3239,0,0,0,3,0,0,0.04098966026587888,0,0.0,0.0006172839506172839,0,1,15.268447158524424,0,0,0,5.333333333333333
1,0.0,0,0,0,3,3083,0,0,0,5,0,0,0.08004685669660289,0,0.0,0.0009727626459143969,1,1,-62.352632707774745,0,1,0,0.0
1,0.0,0,0,0,7,2390,0,0,0,4,0,0,0.050407331975560084,0,0.0,0.0029276453366792136,0,1,-37.67850574712642,0,0,0,0.0
0,0.0,0,0,17,3,3049,0,0,0,4,0,0,0.06389651117208937,0,0.0,0.0009836065573770492,0,1,20.82931159420292,0,1,0,4.25
0,0.0,0,0,9,2,181,0,0,0,4,0,0,0.14935064935064934,0,0.0,0.01098901098901099,0,1,14.29000000000002,0,0,0,3.0
0,0.0,0,0,14,2,891,0,0,0,5,0,1,0.16640986132511557,0,0.0,0.002242152466367713,0,1,45.88295454545457,0,0,0,4.666666666666667
0,0.0,0,0,5,3,999,0,0,0,5,0,0,0.04669703872437358,0,0.0,0.003,0,1,-117.27436974789912,0,0,0,1.25
1,0.0,0,0,4,5,2409,0,0,0,3,0,0,0.032696177062374245,0,0.0,0.002074688796680498,0,1,29.085000000000036,0,0,4,0.6666666666666666
0,0.0,0,0,12,3,1559,0,0,0,4,0,0,0.036202735317779566,1,0.0,0.0019230769230769232,0,1,34.695430678466096,10,0,0,3.0
0,0.0,0,0,0,4,889,0,0,0,4,0,1,0.12939521800281295,0,0.0,0.0044943820224719105,0,1,-87.65166666666663,6,0,8,0.0
0,0.0,0,0,3,2,1490,0,0,0,6,0,0,0.03790322580645161,0,0.0,0.0013413816230717639,0,1,17.108421128382275,0,0,0,1.0
0,0.0,0,0,4,3,444,0,0,0,4,0,0,0.07368421052631578,0,0.0,0.006741573033707865,0,1,-12.071447368421019,0,0,0,1.0
0,0.0,0,0,8,3,174,0,0,0,4,0,0,0.019867549668874173,0,0.0,0.017142857142857144,0,1,-19.89166666666665,0,0,0,2.0
0,0.0,0,0,0,3,41,0,0,0,5,0,0,0.08333333333333333,0,0.0,0.07142857142857142,0,1,-52.039999999999964,0,0,0,0.0
0,0.0,0,0,0,3,7,0,0,0,5,0,0,0.14285714285714285,0,0.0,0.375,0,1,36.62000000000003,0,0,0,0.0
0,0.0,0,0,6,2,272,0,0,0,4,0,0,0.06060606060606061,0,0.0,0.007326007326007326,0,1,9.4447368421053,0,0,0,2.0
0,0.0,0,0,7,2,53,0,0,0,4,0,0,0.17391304347826086,0,0.0,0.037037037037037035,0,1,71.81500000000001,0,0,0,2.3333333333333335
0,0.0,0,0,4,2,131,0,0,0,2,0,0,0.009174311926605505,0,0.0,0.015151515151515152,0,1,40.4914285714286,0,0,0,1.3333333333333333
0,0.0,0,0,0,1,603,0,0,0,2,0,0,0.01603206412825651,0,0.0,0.0016556291390728477,0,1,15.673269230769279,0,0,0,0.0
0,0.0,0,0,2,2,1034,0,0,0,5,0,0,0.07125603864734299,0,0.0,0.001932367149758454,0,1,-7.6699999999999875,0,2,0,0.6666666666666666
0,0.0,0,0,0,2,27,0,0,0,5,0,0,0.13043478260869565,0,0.0,0.07142857142857142,0,1,-8.724999999999994,0,0,0,0.0
0,0.0,0,0,4,4,24,0,0,0,2,0,0,0.045454545454545456,0,0.0,0.16,0,1,6.390000000000015,0,0,0,0.8
0,0.0,0,0,11,8,388,0,0,0,3,0,0,0.04361370716510903,0,0.0,0.02056555269922879,0,1,3.458382352941186,0,0,0,1.2222222222222223
0,0.0,0,0,10,2,1956,0,0,0,2,0,0,0.1008462623413258,0,0.0,0.001021972406745018,0,1,17.167097902097936,0,0,0,3.3333333333333335
0,0.0,0,0,0,2,336,0,0,0,5,0,0,0.06428571428571428,0,0.0,0.005934718100890208,0,1,-3.5376086956521533,0,0,0,0.0
0,0.0,0,0,15,2,1521,0,0,0,6,0,0,0.08198051948051949,0,0.0,0.001314060446780552,0,1,-74.49413793103444,0,2,0,5.0
0,0.0,0,0,11,2,36,0,0,0,2,0,0,0.0625,0,0.0,0.05405405405405406,0,1,-72.17499999999998,0,0,0,3.6666666666666665
0,0.0,0,0,15,2,581,0,0,0,1,0,0,0.023305084745762712,0,0.0,0.003436426116838488,0,1,36.465833333333364,0,0,0,5.0
0,0.0,0,0,0,3,7,0,0,0,3,0,0,0.14285714285714285,0,0.0,0.375,0,1,36.62000000000003,0,0,0,0.0
0,0.0,0,0,0,2,7,0,0,0,2,0,0,0.14285714285714285,0,0.0,0.25,0,1,36.62000000000003,0,0,0,0.0
0,0.0,0,0,0,2,35,0,0,0,3,0,0,0.16666666666666666,0,0.0,0.05555555555555555,0,1,73.84500000000001,0,0,0,0.0
0,0.0,0,0,6,3,280,0,0,0,5,0,0,0.05555555555555555,0,0.0,0.010676156583629894,0,1,29.23096491228074,0,0,0,1.5
0,0.0,0,0,15,3,1992,0,0,0,6,0,0,0.06009615384615385,0,0.0,0.0015052684395383843,0,1,13.034334650856408,0,0,0,3.75
0,0.0,0,0,5,3,149,0,0,0,4,0,0,0.007692307692307693,0,0.0,0.02,0,1,-42.05499999999998,0,0,0,1.25
0,0.0,0,1,6,3,1864,0,0,0,4,0,0,0.07003367003367003,0,0.0,0.0016085790884718498,0,0,-23.028851674641146,0,0,0,1.5
0,0.0,0,0,15,3,5834,2,0,0,3,0,0,0.07535225648356136,0,0.0,0.0005141388174807198,0,1,-10.569366197183086,0,0,0,3.75
0,0.0,0,0,15,2,885,0,0,0,2,0,0,0.03638814016172507,0,0.0,0.002257336343115124,0,1,21.575785123966966,0,0,0,5.0
1,0.0,1,0,2,3,5896,0,0,0,3,1,0,0.05572160546541417,0,0.0,0.0005087332541970493,0,0,-27.663208592718348,0,0,0,0.5
0,0.0,0,0,8,3,591,0,0,0,1,0,0,0.11304347826086956,1,0.0,0.005067567567567568,0,1,25.747243975903643,10,0,0,2.0
0,0.0,0,0,4,4,158,0,0,0,4,0,0,0.03875968992248062,0,0.0,0.025157232704402517,0,1,-13.534999999999997,0,0,0,0.8
0,0.0,0,0,18,2,1847,0,0,0,6,0,0,0.05732899022801303,0,0.0,0.0010822510822510823,0,1,4.740021186440714,0,0,0,6.0
0,0.0,0,0,0,1,196,0,0,0,4,0,0,0.037267080745341616,0,0.0,0.005076142131979695,0,1,-7.77956521739128,0,0,0,0.0
0,0.0,0,0,0,3,7,0,0,0,4,0,0,0.14285714285714285,0,0.0,0.375,0,1,36.62000000000003,0,0,0,0.0
0,0.0,0,0,0,2,7,0,0,0,2,0,0,0.14285714285714285,0,0.0,0.25,0,1,36.62000000000003,0,0,0,0.0
0,0.0,0,0,2,2,943,0,0,0,2,0,0,0.0390625,0,0.0,0.00211864406779661,0,1,22.631833941605862,0,0,0,0.6666666666666666
0,0.0,0,0,3,3,1566,0,0,0,2,0,0,0.036418816388467376,0,0.0,0.0019144862795149968,0,1,17.99600121359225,0,0,0,0.75
0,0.0,0,0,0,2,2089,0,0,0,5,0,0,0.043503480278422275,0,0.0,0.0009569377990430622,1,1,8.953899253731379,0,1,0,0.0
0,0.0,0,1,0,1,899,0,0,0,6,0,1,0.15789473684210525,0,0.0,0.0011111111111111111,0,0,22.498333333333335,6,0,13,0.0
0,0.0,0,0,15,2,1166,0,0,0,5,0,0,0.08669354838709678,0,0.0,0.001713796058269066,0,1,-32.636177156177126,0,0,0,5.0
0,0.0,0,0,0,3,1101,0,0,0,5,0,0,0.08135593220338982,0,0.0,0.0027223230490018148,0,1,22.197857142857174,0,0,0,0.0
0,0.0,0,0,2,2,55,0,0,0,3,0,0,0.02127659574468085,0,0.0,0.03571428571428571,0,1,29.515000000000015,0,0,0,0.6666666666666666
0,0.0,0,1,15,2,1678,0,0,0,3,0,2,0.08069381598793364,0,0.0,0.0011911852293031567,0,0,-35.91015948963317,0,0,0,5.0
0,0.0,0,0,15,1,926,0,0,0,5,0,2,0.16516516516516516,0,0.0,0.0010787486515641855,0,1,45.5735416666667,0,0,0,7.5
0,0.0,0,0,7,2,57,0,0,0,3,0,0,0.061224489795918366,0,0.0,0.034482758620689655,0,1,47.30000000000004,0,0,0,2.3333333333333335
0,0.0,0,0,0,2,7,0,0,0,5,0,0,0.14285714285714285,0,0.0,0.25,0,1,36.62000000000003,0,0,0,0.0
0,0.0,0,0,15,3,1732,0,0,0,2,0,0,0.0696551724137931,0,0.0,0.0017311021350259665,0,1,16.952107591988835,0,0,0,3.75
0,0.0,0,0,6,2,86,0,0,0,5,0,0,0.029411764705882353,0,0.0,0.022988505747126436,0,1,11.355000000000018,0,0,0,2.0
0,0.0,0,0,0,2,557,0,0,0,2,0,0,0.04967602591792657,0,0.0,0.0035842293906810036,0,1,-5.954999999999984,0,0,0,0.0
0,0.0,0,0,8,3,347,0,0,0,2,0,0,0.09057971014492754,0,0.0,0.008620689655172414,0,1,-10.37346938775508,0,0,0,2.0
0,0.0,0,0,0,2,591,0,0,0,5,0,0,0.03643724696356275,0,0.0,0.0033783783783783786,0,1,14.11859459459464,0,0,0,0.0
0,0.0,0,0,4,2,1847,0,0,0,4,0,0,0.05035054174633524,0,0.0,0.0010822510822510823,0,1,-7.868301698301707,0,0,0,1.3333333333333333
0,0.0,0,0,0,2,18,0,0,0,5,0,0,0.058823529411764705,0,0.0,0.10526315789473684,0,1,-91.29499999999996,0,0,0,0.0
1,0.0,0,0,1,2,3386,0,0,0,2,0,0,0.05038488453463961,0,0.0,0.000590493061706525,0,1,-4.399795249795261,0,0,0,0.3333333333333333
0,0.0,0,0,6,4,38,0,0,0,1,0,0,0.06451612903225806,0,0.0,0.10256410256410256,0,1,49.48000000000002,0,0,0,1.2
0,0.0,0,0,9,4,164,0,0,0,3,0,0,0.17777777777777778,0,0.0,0.024242424242424242,0,1,39.33200000000002,0,0,0,1.8
0,0.0,0,0,15,2,60,0,0,0,4,0,0,0.94,0,0.0,0.03278688524590164,0,1,28.50000000000003,0,1,0,5.0
0,0.0,0,0,0,3,419,0,0,0,2,0,0,0.11019283746556474,0,0.0,0.007142857142857143,0,1,-25.880909090909057,0,0,0,0.0
0,0.0,0,0,15,2,581,0,0,0,1,0,0,0.023305084745762712,0,0.0,0.003436426116838488,0,1,36.465833333333364,0,0,0,5.0
0,0.0,0,0,15,2,269,0,0,0,1,0,0,0.10747663551401869,0,0.0,0.007407407407407408,0,1,10.196578947368437,0,0,0,5.0
1,0.0,0,0,14,3,8943,0,0,0,2,0,0,0.05388272583201268,0,0.0,0.0003354203935599284,0,1,-8.218390391254331,0,0,0,3.5
0,0.0,0,0,0,2,2160,0,0,0,5,0,0,0.04314582195521573,0,0.0,0.0009254974548819991,0,1,-60.359267241379285,0,0,0,0.0
0,0.0,0,1,4,2,1461,0,0,0,6,0,2,0.06443514644351464,0,0.0,0.0013679890560875513,0,0,-8.539922680412332,0,0,0,1.3333333333333333
0,0.0,0,0,1,2,17,0,0,0,6,0,0,0.125,0,0.0,0.1111111111111111,0,1,-48.994999999999976,0,0,0,0.3333333333333333
0,0.0,0,0,0,3,380,0,0,0,6,0,0,0.13680781758957655,0,0.0,0.007874015748031496,0,1,64.76173497267763,0,0,0,0.0
1,0.0,0,0,0,2,1923,0,0,0,4,0,0,0.03176542455711668,0,0.0,0.0010395010395010396,0,1,-3.6202105263157875,0,0,0,0.0
1,0.0,0,0,8,2,4150,0,0,0,2,0,0,0.05216647662485747,0,0.0,0.000481811611659841,0,1,1.1187964096287146,0,0,0,2.6666666666666665
0,0.0,0,0,0,2,939,0,0,0,3,0,0,0.055198973042362,0,0.0,0.002127659574468085,0,1,25.906687344913166,0,0,0,0.0
1,0.0,0,0,0,4,2044,0,0,0,4,0,0,0.027089337175792507,0,0.0,0.0019559902200488996,0,1,-56.05385956175297,0,0,0,0.0
0,0.0,0,0,0,4,1467,0,0,0,2,0,0,0.028029678483099753,0,0.0,0.0027247956403269754,0,1,22.41033333333337,0,0,0,0.0
0,0.0,0,0,15,3,2085,0,0,0,6,0,0,0.050028752156411734,0,0.0,0.0014381591562799617,0,1,13.817034400949012,0,0,0,3.75
0,0.0,0,0,15,3,726,0,0,0,6,0,1,0.1455160744500846,0,0.0,0.0041265474552957355,0,1,-2.2471212121211863,0,0,0,3.75
1,0.0,0,0,5,4,1807,0,0,0,3,0,0,0.0670611439842209,0,0.0,0.0022123893805309734,0,1,7.09954225352115,0,0,0,1.0
0,0.0,0,0,3,2,881,0,0,0,3,0,0,0.1349862258953168,0,0.0,0.0022675736961451248,0,1,5.282758620689691,0,0,0,1.0
0,0.0,0,0,2,3,40,0,0,0,4,0,0,0.08571428571428572,0,0.0,0.07317073170731707,0,1,-35.11999999999995,0,0,0,0.5
0,0.0,0,0,3,2,291,0,0,0,4,0,1,0.11790393013100436,0,0.0,0.00684931506849315,0,1,33.42149390243904,0,0,0,1.0
0,0.0,0,0,3,2,1200,0,0,0,6,0,0,0.02529182879377432,0,0.0,0.0016652789342214821,0,1,-134.1136305732484,0,0,0,1.0
1,0.0,0,0,5,2,1329,0,0,0,2,0,0,0.018469656992084433,0,0.0,0.0015037593984962407,0,1,-7.667313664596236,0,0,0,1.6666666666666667
0,0.0,0,0,10,3,1213,0,0,0,3,0,0,0.07784431137724551,0,0.0,0.002471169686985173,0,1,-53.28308823529409,0,0,0,2.5
0,0.0,0,0,8,4,1409,0,0,0,5,0,0,0.022240527182866558,0,0.0,0.0028368794326241137,0,1,-48.08736947791161,0,0,0,1.6
0,0.0,0,0,15,4,3896,0,0,0,6,0,0,0.06044472283119324,0,0.0,0.0010264305876315114,0,1,11.023004390150817,0,0,0,3.0
0,0.0,0,0,0,2,34,0,0,0,2,0,0,0.06666666666666667,0,0.0,0.05714285714285714,0,1,-29.87499999999997,0,0,0,0.0
0,0.0,0,0,6,3,30,0,0,0,6,0,0,0.12,0,0.0,0.0967741935483871,0,1,33.57500000000002,0,0,0,1.5
0,0.0,0,0,5,4,368,0,0,0,3,0,0,0.02903225806451613,0,0.0,0.01084010840108401,0,1,-2.0299999999999727,0,0,0,1.0
0,0.0,0,0,8,2,1467,0,0,0,3,0,0,0.0332522303325223,0,0.0,0.0013623978201634877,0,1,-7.6278636363636,0,0,0,2.6666666666666665
0,0.0,0,0,1,2,211,0,0,0,3,0,0,0.1393939393939394,0,0.0,0.009433962264150943,0,1,17.382142857142867,0,0,0,0.3333333333333333
0,0.0,0,0,3,8,917,0,0,0,3,0,0,0.03350515463917526,0,0.0,0.008714596949891068,0,1,-3.6260714285714073,0,0,0,0.3333333333333333
0,0.0,0,0,8,3,1790,0,0,0,4,0,0,0.08115358819584172,0,0.0,0.0016750418760469012,0,1,15.970720720720749,0,0,0,2.0
0,0.0,0,0,1,7,63,0,0,0,4,0,0,0.09615384615384616,0,0.0,0.109375,0,1,-5.727142857142809,0,0,0,0.125
0,0.0,0,0,0,2,7,0,0,0,6,0,0,0.14285714285714285,0,0.0,0.25,0,1,36.62000000000003,0,0,0,0.0
0,0.0,0,0,0,2,7,0,0,0,1,0,0,0.14285714285714285,0,0.0,0.25,0,1,36.62000000000003,0,0,0,0.0
0,0.0,0,0,0,2,7,0,0,0,4,0,0,0.14285714285714285,0,0.0,0.25,0,1,36.62000000000003,0,0,0,0.0
0,0.0,0,0,0,4,7,0,0,0,5,0,0,0.14285714285714285,0,0.0,0.5,0,1,36.62000000000003,0,0,0,0.0
0,0.0,0,0,0,4,649,0,0,0,2,0,0,0.019963702359346643,0,0.0,0.006153846153846154,0,1,12.33280487804879,0,0,0,0.0
0,0.0,0,0,0,2,34,0,0,0,4,0,0,0.03333333333333333,0,0.0,0.05714285714285714,0,1,49.48000000000002,0,0,0,0.0
1,0.0,0,0,17,1,2035,0,0,0,4,0,0,0.07292289300657502,0,0.0,0.0004911591355599214,0,1,-24.283866666666654,0,0,0,8.5
1,0.0,0,0,0,2,4477,0,0,0,3,0,0,0.016022099447513812,0,0.0,0.00044662795891022776,0,1,7.743347201641427,0,0,0,0.0
0,0.0,0,0,15,2,581,0,0,0,1,0,0,0.023305084745762712,0,0.0,0.003436426116838488,0,1,36.465833333333364,0,0,0,5.0
0,0.0,0,0,11,2,770,0,0,0,6,0,0,0.026033690658499236,0,0.0,0.0025940337224383916,0,1,12.09053092783509,0,0,0,3.6666666666666665
0,35000.0,0,0,0,4,50,0,0,0,3,0,0,0.09090909090909091,0,35000.0,0.0784313725490196,0,1,-24.85499999999996,0,0,0,0.0
0,0.0,0,0,4,3,433,0,0,0,5,0,0,0.05722070844686648,0,0.0,0.0069124423963133645,0,1,-4.381428571428529,0,0,0,1.0
1,0.0,0,0,17,2,1444,0,0,0,1,0,1,0.041773231031543054,0,0.0,0.001384083044982699,0,1,-19.41452247191009,0,0,0,5.666666666666667
0,0.0,0,0,0,4,1137,0,0,0,5,0,0,0.07415485278080698,0,0.0,0.0035149384885764497,0,1,20.55046511627907,0,0,0,0.0
0,0.0,1,0,8,3,3848,0,0,0,5,1,0,0.04757433489827856,0,0.0,0.000779423226812159,0,0,9.741077913402592,0,0,0,2.0
0,0.0,0,0,5,2,942,0,0,0,2,0,0,0.022613065326633167,0,0.0,0.0021208907741251328,0,1,20.78301552106433,6,0,8,1.6666666666666667
0,0.0,0,0,13,2,32,0,0,0,5,0,0,0.07142857142857142,0,0.0,0.06060606060606061,0,1,-29.87499999999997,0,0,0,4.333333333333333
0,0.0,0,0,4,2,227,0,0,0,2,0,0,0.046875,0,0.0,0.008771929824561403,0,1,-6.386206896551727,0,0,0,1.3333333333333333
1,0.0,0,0,0,2,712,0,0,0,2,0,0,0.024793388429752067,0,0.0,0.002805049088359046,0,1,-1.8949999999999818,0,0,0,0.0
0,0.0,0,0,10,3,1616,0,0,0,4,0,0,0.03510028653295129,0,0.0,0.0018552875695732839,0,1,-50.33566666666667,0,0,0,2.5
0,0.0,0,0,0,3,2001,0,0,0,4,0,0,0.015938606847697757,0,0.0,0.0014985014985014985,0,1,-29.395865671641758,0,0,0,0.0
0,0.0,0,0,0,5,7,0,0,0,5,0,0,0.14285714285714285,0,0.0,0.625,0,1,36.62000000000003,0,0,0,0.0
0,0.0,0,0,0,4,1423,0,0,0,5,0,0,0.05213675213675214,0,0.0,0.0028089887640449437,0,1,20.02338815789477,0,0,0,0.0
1,0.0,0,0,15,2,1529,0,0,0,2,0,0,0.02241112828438949,0,0.0,0.00130718954248366,0,1,11.956282894736859,0,0,0,5.0
0,0.0,0,0,1,4,1569,0,0,0,1,0,0,0.03419452887537994,0,0.0,0.0025477707006369425,0,1,5.814345794392523,0,0,0,0.2
0,0.0,0,0,1,2,117,0,0,0,2,0,0,0.042105263157894736,0,0.0,0.01694915254237288,0,1,71.29178571428572,0,0,0,0.3333333333333333
0,0.0,0,1,2,2,2259,0,0,0,2,0,1,0.06666666666666667,0,0.0,0.0008849557522123894,0,0,4.271441846522805,0,0,5,0.6666666666666666
0,0.0,0,0,20,2,1213,0,0,0,4,0,0,0.0469208211143695,0,0.0,0.0016474464579901153,0,1,-138.35157894736838,0,0,0,6.666666666666667
0,0.0,0,0,8,2,584,0,0,0,6,0,1,0.06888888888888889,0,0.0,0.003418803418803419,0,1,28.640142857142905,0,0,0,2.6666666666666665
0,0.0,0,0,0,2,34,0,0,0,4,0,0,0.06666666666666667,0,0.0,0.05714285714285714,0,1,-72.17499999999998,0,0,0,0.0
0,0.0,0,0,15,2,581,0,0,0,1,0,0,0.023305084745762712,0,0.0,0.003436426116838488,0,1,36.465833333333364,0,0,0,5.0
0,0.0,0,0,2,2,2053,0,0,0,4,0,0,0.03794512551079977,0,0.0,0.0009737098344693282,0,1,18.951279739776965,0,0,0,0.6666666666666666
0,0.0,0,0,2,2,349,0,0,0,4,0,0,0.08363636363636363,0,0.0,0.005714285714285714,0,1,13.275000000000034,0,0,0,0.6666666666666666
0,0.0,0,0,0,2,218,0,0,0,5,0,0,0.06321839080459771,0,0.0,0.0091324200913242,0,1,70.24610360360361,0,0,0,0.0
1,0.0,0,0,0,3,2428,0,0,0,3,0,0,0.03219512195121951,0,0.0,0.0012350761630300535,0,1,9.57145631067965,0,0,0,0.0
0,0.0,0,0,9,2,1159,0,0,0,5,0,1,0.05644302449414271,1,0.0,0.0017241379310344827,0,1,34.531968767428936,16,0,8,3.0
0,0.0,0,0,2,2,235,0,0,0,4,0,0,0.02512562814070352,0,0.0,0.00847457627118644,0,1,19.590000000000032,0,0,0,0.6666666666666666
0,0.0,0,0,0,3,1211,0,0,0,3,0,0,0.04420432220039293,0,0.0,0.0024752475247524753,0,1,20.5713076923077,0,0,0,0.0
0,0.0,0,0,4,3,860,0,0,0,7,0,0,0.027932960893854747,0,0.0,0.003484320557491289,0,1,20.01651179941004,0,0,0,1.0
0,0.0,0,0,5,2,842,0,0,0,3,0,0,0.07153502235469449,0,0.0,0.002372479240806643,0,1,25.552332015810293,0,0,0,1.6666666666666667
0,0.0,0,0,5,3,493,0,0,0,3,0,0,0.02926829268292683,0,0.0,0.006072874493927126,0,1,4.647500000000036,0,0,0,1.25
0,0.0,0,0,2,2,1426,0,0,0,4,0,0,0.05342237061769616,0,0.0,0.001401541695865452,0,1,-31.724999999999994,0,0,0,0.6666666666666666
0,0.0,0,0,1,2,526,0,0,0,4,0,0,0.020134228187919462,0,0.0,0.003795066413662239,0,1,-39.45785714285711,0,0,0,0.3333333333333333
0,0.0,0,0,7,2,548,0,0,0,4,0,0,0.017316017316017316,0,0.0,0.0036429872495446266,0,1,14.167581521739152,0,0,0,2.3333333333333335
1,0.0,0,0,9,2,3660,0,0,0,2,0,0,0.036585365853658534,0,0.0,0.0005462988254575252,0,1,10.456485507246384,6,0,8,3.0
0,0.0,0,0,0,2,414,0,0,0,5,0,0,0.06609195402298851,0,0.0,0.004819277108433735,0,1,48.978924731182815,0,0,0,0.0
0,0.0,0,0,0,2,7,0,0,0,5,0,0,0.14285714285714285,0,0.0,0.25,0,1,36.62000000000003,0,0,0,0.0
0,0.0,0,0,1,2,37,0,0,0,5,0,0,0.06060606060606061,0,0.0,0.05263157894736842,0,1,-51.02499999999998,0,0,0,0.3333333333333333
0,0.0,0,0,8,3,1426,0,0,0,5,0,0,0.022240527182866558,0,0.0,0.002102312543798178,0,1,-39.99803278688523,0,0,0,2.0
0,0.0,0,0,3,2,794,0,0,0,2,0,0,0.037481259370314844,0,0.0,0.0025157232704402514,0,1,-14.744848484848461,0,0,0,1.0
1,0.0,0,1,7,3,819,0,0,0,4,0,1,0.07772795216741404,0,0.0,0.003658536585365854,0,0,-2.680882352941154,0,1,0,1.75
0,0.0,0,0,0,3,19,0,0,0,5,0,0,1.0,0,0.0,0.15,0,1,62.79000000000002,0,0,0,0.0
0,0.0,0,0,0,2,165,0,0,0,4,0,0,1.0,0,0.0,0.012048192771084338,0,1,19.02800000000002,0,0,0,0.0
0,0.0,0,0,15,2,1449,0,0,0,3,0,0,0.03366174055829228,0,0.0,0.001379310344827586,0,1,-0.09201680672268253,0,0,0,5.0
0,0.0,0,0,10,2,974,0,0,0,2,0,0,0.024330900243309004,0,0.0,0.0020512820512820513,0,1,24.237000000000023,0,0,0,3.3333333333333335
0,0.0,0,0,5,3,962,0,0,0,4,0,0,0.048051948051948054,0,0.0,0.003115264797507788,0,1,30.055232613908913,0,0,0,1.25
1,0.0,0,0,4,2,1995,0,0,0,4,0,0,0.03431667670078266,1,0.0,0.001002004008016032,0,1,9.82859375000001,10,0,0,1.3333333333333333
0,0.0,0,0,0,2,353,0,0,0,5,0,0,0.019543973941368076,0,0.0,0.005649717514124294,0,1,-21.749534883720912,0,0,0,0.0
0,0.0,0,0,0,3,571,0,0,0,4,0,1,0.09330143540669857,0,0.0,0.005244755244755245,1,1,62.608750000000015,0,0,4,0.0
0,0.0,0,0,0,2,307,0,0,0,2,0,0,0.003816793893129771,0,0.0,0.006493506493506494,0,1,18.890914634146355,0,0,0,0.0
1,0.0,1,0,10,4,2743,0,0,0,1,1,0,0.04045155221072436,0,0.0,0.0014577259475218659,0,0,-27.607558823529388,0,1,0,2.0
0,0.0,0,0,5,4,44,0,0,0,6,0,0,0.08108108108108109,0,0.0,0.08888888888888889,0,1,-35.11999999999995,0,0,0,1.0
0,0.0,0,0,0,2,421,0,0,0,4,0,0,0.022988505747126436,0,0.0,0.004739336492890996,0,1,50.22395127118645,0,0,0,0.0
