is_scam,cleaned_stipend_monthly,has_website,has_email,skills_count,title_word_count,desc_char_length,numeric_openings,is_bulk_hiring,is_wfh_short_duration,company_name_word_count,link_count_desc,contact_count_desc,all_caps_ratio_desc,keyword_count,stipend_to_skills_ratio,text_density_index,low_skills_high_urgency,is_anonymous_recruiter
0,0.0,0,0,0,3,218,0,0,0,3,0,0,0.0,0,0.0,0.0136986301369863,1,1
1,0.0,0,0,0,4,228,0,0,0,2,0,0,0.0,1,0.0,0.017467248908296942,1,1
0,0.0,0,0,0,2,193,0,0,0,3,0,0,0.0,0,0.0,0.010309278350515464,1,1
1,0.0,0,0,0,3,195,0,0,0,3,0,0,0.0,1,0.0,0.015306122448979591,1,1
0,0.0,0,0,0,2,214,0,0,0,2,0,0,0.0,0,0.0,0.009302325581395349,1,1
1,0.0,0,0,0,2,190,0,0,0,1,0,0,0.0,1,0.0,0.010471204188481676,1,1
0,0.0,0,0,0,3,202,0,0,0,2,0,0,0.0,0,0.0,0.014778325123152709,1,1
1,0.0,0,0,0,3,213,0,0,0,1,0,0,0.0,1,0.0,0.014018691588785047,1,1
1,0.0,0,0,0,2,188,0,0,0,1,0,0,0.0,1,0.0,0.010582010582010581,1,1
0,0.0,0,0,0,3,207,0,0,0,3,0,0,0.0,0,0.0,0.014423076923076924,1,1
0,0.0,1,0,0,1,1081,0,0,0,3,0,0,0.0,0,0.0,0.0009242144177449168,0,0
0,0.0,1,1,0,5,1262,0,0,0,1,0,0,0.0,0,0.0,0.00395882818685669,0,0
1,0.0,0,0,0,4,3694,0,0,0,8,0,0,0.0,0,0.0,0.0010825439783491205,0,1
0,0.0,0,0,0,3,1460,0,0,0,1,0,0,0.0,0,0.0,0.002053388090349076,0,1
0,0.0,0,0,0,6,4607,0,0,0,1,0,0,0.0,0,0.0,0.0013020833333333333,0,1
0,0.0,0,0,0,5,1293,0,0,0,1,0,0,0.0,0,0.0,0.0038639876352395673,0,1
0,0.0,1,0,0,5,2483,0,0,0,1,1,0,0.0,0,0.0,0.002012882447665056,0,0
0,0.0,0,0,0,4,1943,0,0,0,3,0,0,0.0,0,0.0,0.00205761316872428,0,1
1,0.0,1,1,0,3,3606,0,0,0,1,0,0,0.0,0,0.0,0.0008317161075686166,1,0
1,0.0,1,1,0,2,2552,0,0,0,4,0,0,0.0,0,0.0,0.0007833920877399138,0,0
0,0.0,1,0,0,8,1827,0,0,0,4,1,0,0.0,0,0.0,0.00437636761487965,0,0
0,0.0,0,0,0,4,1317,0,0,0,3,0,0,0.0,0,0.0,0.0030349013657056147,0,1
0,0.0,1,1,0,4,1466,0,0,0,6,0,0,0.0,0,0.0,0.0027266530334014998,0,0
0,0.0,0,0,0,9,936,0,0,0,2,0,0,0.0,0,0.0,0.0096051227321238,0,1
0,0.0,0,0,0,3,4161,0,0,0,2,0,0,0.0,1,0.0,0.0007208073041806823,0,1
0,0.0,0,0,0,3,2309,0,0,0,1,0,0,0.0,0,0.0,0.0012987012987012987,1,1
0,0.0,0,0,0,3,3752,0,0,0,1,0,0,0.0,0,0.0,0.0007993605115907274,0,1
0,0.0,0,0,0,3,1783,0,0,0,3,0,0,0.0,0,0.0,0.0016816143497757848,0,1
0,0.0,1,0,0,3,3184,0,0,0,1,0,0,0.0,0,0.0,0.0009419152276295133,1,0
1,0.0,0,0,0,4,2858,0,0,0,2,0,0,0.0,0,0.0,0.0013990905911157748,0,1
0,0.0,0,0,0,13,2816,0,0,0,1,0,0,0.0,0,0.0,0.004614838480653177,0,1
0,0.0,1,1,0,9,1494,0,0,0,1,0,0,0.0,0,0.0,0.006020066889632107,0,0
1,0.0,0,0,0,8,9169,0,0,0,3,0,0,0.0,1,0.0,0.0008724100327153762,0,1
0,0.0,0,0,0,3,1150,0,0,0,2,0,0,0.0,0,0.0,0.0026064291920069507,0,1
1,0.0,0,0,0,6,2199,0,0,0,3,0,0,0.0,0,0.0,0.0027272727272727275,0,1
0,0.0,0,0,0,8,3330,0,0,0,1,0,0,0.0,0,0.0,0.0024016811768237767,0,1
0,0.0,0,0,0,3,2799,0,0,0,2,0,0,0.0,0,0.0,0.0010714285714285715,0,1
0,0.0,0,0,0,6,2827,0,0,0,3,0,0,0.0,0,0.0,0.0021216407355021216,0,1
1,0.0,1,1,0,3,1717,0,0,0,2,0,0,0.0,0,0.0,0.0017462165308498253,0,0
0,0.0,0,0,0,3,1262,0,0,0,1,0,0,0.0,0,0.0,0.0023752969121140144,0,1
0,0.0,1,0,0,2,3891,0,0,0,2,0,0,0.0,0,0.0,0.0005138746145940391,0,0
0,0.0,0,0,0,3,2354,0,0,0,3,0,0,0.0,0,0.0,0.0012738853503184713,0,1
0,0.0,0,0,0,2,1246,0,0,0,3,0,0,0.0,0,0.0,0.0016038492381716118,0,1
0,0.0,0,0,0,6,4186,0,0,0,5,0,0,0.0,0,0.0,0.0014330069262001434,0,1
0,0.0,0,0,0,5,1617,0,0,0,1,0,0,0.0,0,0.0,0.0030902348578491965,0,1
0,0.0,0,0,0,3,2576,0,0,0,3,0,0,0.0,0,0.0,0.0011641443538998836,0,1
0,0.0,0,0,0,6,2841,0,0,0,2,0,0,0.0,0,0.0,0.00211118930330753,0,1
0,0.0,1,0,0,3,5819,0,0,0,2,0,0,0.0,0,0.0,0.0005154639175257732,0,0
0,0.0,0,0,0,8,335,0,0,0,1,0,0,0.0,0,0.0,0.023809523809523808,0,1
0,0.0,0,0,0,15,1734,0,0,0,1,0,0,0.0,0,0.0,0.008645533141210375,0,1
0,0.0,0,0,0,2,1471,0,0,0,1,0,0,0.0,0,0.0,0.001358695652173913,0,1
0,0.0,0,0,0,6,1658,0,0,0,1,0,0,0.0,0,0.0,0.003616636528028933,0,1
0,0.0,0,0,0,3,1685,0,0,0,2,0,0,0.0,0,0.0,0.0017793594306049821,0,1
0,0.0,0,0,0,14,1729,0,0,0,1,0,0,0.0,0,0.0,0.008092485549132947,0,1
0,0.0,0,0,0,5,3661,0,0,0,3,0,0,0.0,0,0.0,0.001365374112506827,0,1
0,0.0,0,0,0,5,2948,0,0,0,1,0,0,0.0,0,0.0,0.00169548999660902,0,1
0,0.0,1,1,0,2,3362,0,0,0,1,0,0,0.0,0,0.0,0.0005947071067499256,1,0
0,0.0,0,0,0,3,2189,0,0,0,2,0,0,0.0,0,0.0,0.0013698630136986301,0,1
0,0.0,1,0,0,3,4229,0,0,0,2,1,0,0.0,0,0.0,0.0007092198581560284,0,0
0,0.0,0,0,0,3,1540,0,0,0,1,0,0,0.0,0,0.0,0.001946787800129786,0,1
1,0.0,0,0,0,3,1996,0,0,0,1,0,0,0.0,0,0.0,0.0015022533800701052,0,1
1,0.0,0,0,0,2,1494,0,0,0,1,0,0,0.0,0,0.0,0.0013377926421404682,0,1
0,0.0,1,1,0,4,1191,0,0,0,1,0,0,0.0,0,0.0,0.003355704697986577,0,0
0,0.0,1,0,0,3,1920,0,0,0,1,0,0,0.0,0,0.0,0.0015616866215512754,0,0
0,0.0,1,1,0,3,4262,0,0,0,1,0,1,0.0,0,0.0,0.0007037297677691766,0,0
1,0.0,0,0,0,3,3552,0,0,0,3,0,0,0.0,0,0.0,0.0008443568815085843,0,1
0,0.0,0,0,0,5,2344,0,0,0,2,0,0,0.0,0,0.0,0.0021321961620469083,0,1
0,0.0,0,0,0,14,7,0,0,0,1,0,0,0.14285714285714285,0,0.0,1.75,0,1
0,0.0,1,0,0,2,3817,0,0,0,1,0,0,0.0,0,0.0,0.0005238344683080147,0,0
0,0.0,0,0,0,4,2649,0,0,0,2,0,0,0.0,0,0.0,0.0015094339622641509,0,1
0,0.0,0,0,0,6,3276,0,0,0,3,0,0,0.0,0,0.0,0.00183094293561184,0,1
0,0.0,0,0,0,3,3062,0,0,0,3,0,0,0.0,0,0.0,0.0009794319294809011,0,1
0,0.0,0,0,0,3,2586,0,0,0,3,0,0,0.0,0,0.0,0.0011596443757247777,1,1
0,0.0,0,0,0,3,1805,0,0,0,2,0,0,0.0,0,0.0,0.0016611295681063123,0,1
0,0.0,0,0,0,8,2949,0,0,0,3,0,0,0.0,0,0.0,0.002711864406779661,0,1
0,0.0,1,0,0,4,1498,0,0,0,1,0,0,0.0,0,0.0,0.00266844563042028,0,0
0,0.0,1,0,0,3,5188,0,0,0,2,0,0,0.0,0,0.0,0.0005781460782424359,0,0
0,0.0,1,1,0,3,4531,0,0,0,1,0,1,0.0,0,0.0,0.0006619593998234775,0,0
0,0.0,1,0,0,3,2036,0,0,0,1,0,0,0.0,0,0.0,0.0014727540500736377,1,0
0,0.0,0,0,0,3,2877,0,0,0,2,0,0,0.0,0,0.0,0.0010423905489923557,0,1
1,0.0,0,0,0,5,3651,0,0,0,2,0,0,0.0,1,0.0,0.0013691128148959474,0,1
0,0.0,0,0,0,5,1656,0,0,0,1,0,0,0.0,0,0.0,0.0030175015087507543,1,1
0,0.0,0,0,0,2,5101,0,0,0,3,0,0,0.0,0,0.0,0.0003920031360250882,0,1
0,0.0,1,0,0,2,1542,0,0,0,2,0,0,0.0,0,0.0,0.0012961762799740765,1,0
0,0.0,0,0,0,2,562,0,0,0,2,0,0,0.0,0,0.0,0.003552397868561279,0,1
0,0.0,0,0,0,5,1342,0,0,0,2,0,0,0.0,0,0.0,0.0037230081906180195,0,1
0,0.0,0,0,0,11,3366,0,0,0,1,0,0,0.0,1,0.0,0.003267003267003267,1,1
0,0.0,1,0,0,3,2360,0,0,0,1,1,0,0.0,0,0.0,0.0012706480304955528,0,0
0,0.0,1,0,0,5,6074,0,0,0,1,1,0,0.0,0,0.0,0.0008230452674897119,1,0
0,0.0,1,1,0,3,1895,0,0,0,4,0,0,0.0,0,0.0,0.0015822784810126582,0,0
1,0.0,1,0,0,8,7186,0,0,0,4,2,0,0.0,0,0.0,0.0011131209127591484,0,0
1,0.0,1,0,0,6,7210,0,0,0,4,2,0,0.0,0,0.0,0.0008320621273055055,0,0
1,0.0,0,0,0,4,4242,0,0,0,1,0,0,0.0,0,0.0,0.0009427292010370022,0,1
0,0.0,1,1,0,3,844,0,0,0,2,0,1,0.0,0,0.0,0.0035502958579881655,0,0
0,0.0,0,0,0,3,2082,0,0,0,2,0,0,0.0,0,0.0,0.0014402304368698992,0,1
0,0.0,0,0,0,7,4653,0,0,0,1,0,0,0.0,0,0.0,0.0015040825096691017,1,1
0,0.0,1,0,0,2,2007,0,0,0,3,0,0,0.0,0,0.0,0.00099601593625498,0,0
0,0.0,1,1,0,4,1572,0,0,0,2,0,1,0.0,0,0.0,0.0025429116338207248,0,0
0,0.0,1,1,0,5,2601,0,0,0,1,0,0,0.0,0,0.0,0.001921598770176787,0,0
0,0.0,0,0,0,2,2730,0,0,0,2,0,0,0.0,0,0.0,0.0007323324789454412,0,1
0,0.0,0,0,0,3,1237,0,0,0,2,0,0,0.0,0,0.0,0.0024232633279483036,0,1
0,0.0,1,1,0,3,1241,0,0,0,1,0,0,0.0,0,0.0,0.0024154589371980675,0,0
0,0.0,1,1,0,3,1766,0,0,0,1,1,0,0.0,0,0.0,0.001697792869269949,0,0
0,0.0,1,0,0,9,2958,0,0,0,4,0,0,0.0,0,0.0,0.003041568097330179,0,0
0,0.0,1,0,0,7,2646,0,0,0,4,0,0,0.0,0,0.0,0.0026445032111824707,0,0
0,0.0,0,0,0,5,989,0,0,0,2,0,0,0.0,0,0.0,0.005050505050505051,0,1
1,0.0,0,0,0,2,3918,0,0,0,1,0,0,0.0,0,0.0,0.0005103342689461597,0,1
0,0.0,0,0,0,8,2709,0,0,0,1,0,0,0.0,0,0.0,0.002952029520295203,0,1
0,0.0,1,0,0,5,2423,0,0,0,4,0,0,0.0,0,0.0,0.0020627062706270625,0,0
1,0.0,0,0,0,6,4189,0,0,0,1,0,0,0.0,0,0.0,0.001431980906921241,0,1
0,0.0,1,0,0,4,3887,0,0,0,2,0,0,0.0,0,0.0,0.00102880658436214,0,0
0,0.0,1,0,0,7,1821,0,0,0,1,0,0,0.0,0,0.0,0.0038419319429198683,0,0
0,0.0,0,0,0,3,5450,0,0,0,3,0,0,0.0,0,0.0,0.000550357732526142,0,1
0,0.0,0,0,0,2,1946,0,0,0,1,0,0,0.0,0,0.0,0.001027221366204417,0,1
0,0.0,0,0,0,7,983,0,0,0,2,0,0,0.0,0,0.0,0.007113821138211382,1,1
0,0.0,0,0,0,1,3561,0,0,0,6,0,0,0.0,0,0.0,0.00028074115665356543,0,1
0,0.0,1,0,0,7,2815,0,0,0,4,0,0,0.0,0,0.0,0.0024857954545454545,0,0
0,0.0,1,0,0,3,2956,0,0,0,1,1,0,0.0,1,0.0,0.0010145417653026716,0,0
1,0.0,1,1,0,3,3485,0,0,0,1,0,0,0.0,0,0.0,0.0008605851979345956,0,0
0,0.0,1,1,0,3,3952,0,0,0,1,2,0,0.0,1,0.0,0.0007589172780166962,0,0
0,0.0,1,0,0,3,3220,0,0,0,2,0,0,0.0,0,0.0,0.0009313877677739833,0,0
0,0.0,0,0,0,3,3004,0,0,0,3,0,0,0.0,0,0.0,0.0009983361064891847,0,1
1,0.0,1,1,0,5,5202,0,0,0,1,1,0,0.0,0,0.0,0.0009609840476648087,1,0
1,0.0,0,0,0,4,7793,0,0,0,3,0,0,0.0,0,0.0,0.0005132152938157557,0,1
1,0.0,1,0,0,4,7479,0,0,0,1,1,0,0.0,0,0.0,0.0005347593582887701,0,0
1,0.0,1,0,0,3,5155,0,0,0,4,1,0,0.0,0,0.0,0.0005818463925523662,0,0
1,0.0,1,0,0,4,5798,0,0,0,1,1,0,0.0,0,0.0,0.0006897740989825832,0,0
1,0.0,1,0,0,6,7387,0,0,0,4,1,0,0.0,0,0.0,0.0008121277747698972,0,0
0,0.0,1,0,0,6,3153,0,0,0,1,1,0,0.0,0,0.0,0.0019023462270133164,0,0
1,0.0,1,0,0,4,6709,0,0,0,1,1,0,0.0,0,0.0,0.0005961251862891207,0,0
0,0.0,1,0,0,5,5180,0,0,0,4,1,0,0.0,0,0.0,0.0009650646593321753,1,0
1,0.0,1,0,0,5,6199,0,0,0,1,1,0,0.0,0,0.0,0.0008064516129032258,0,0
1,0.0,1,0,0,5,5250,0,0,0,4,1,0,0.0,0,0.0,0.0009521995810321843,0,0
1,0.0,1,0,0,6,5416,0,0,0,4,1,0,0.0,0,0.0,0.0011076241462063873,0,0
1,0.0,1,0,0,7,4811,0,0,0,4,1,0,0.0,0,0.0,0.0014546965918536992,0,0
1,0.0,1,0,0,4,4930,0,0,0,4,1,0,0.0,0,0.0,0.0008111944838775097,0,0
1,0.0,1,0,0,10,3987,0,0,0,1,1,0,0.0,0,0.0,0.0025075225677031092,0,0
1,0.0,1,0,0,7,3839,0,0,0,1,1,0,0.0,0,0.0,0.0018229166666666667,0,0
1,0.0,1,0,0,7,4004,0,0,0,1,1,0,0.0,0,0.0,0.0017478152309612985,0,0
0,0.0,1,0,0,13,3732,0,0,0,1,1,0,0.0,0,0.0,0.0034824537905170103,0,0
1,0.0,1,0,0,7,6266,0,0,0,4,1,0,0.0,0,0.0,0.0011169618637306526,0,0
0,0.0,1,0,0,12,4044,0,0,0,1,1,0,0.0,0,0.0,0.0029666254635352285,0,0
1,0.0,1,0,0,5,5245,0,0,0,4,1,0,0.0,0,0.0,0.0009531071292413268,0,0
1,0.0,1,0,0,6,6381,0,0,0,4,1,0,0.0,0,0.0,0.000940144155437167,0,0
1,0.0,1,0,0,7,5389,0,0,0,4,1,0,0.0,0,0.0,0.0012987012987012987,0,0
1,0.0,1,0,0,8,5010,0,0,0,4,1,0,0.0,0,0.0,0.0015964877270005988,0,0
1,0.0,1,0,0,6,5319,0,0,0,4,1,0,0.0,0,0.0,0.0011278195488721805,0,0
1,0.0,0,0,0,3,5267,0,0,0,1,0,0,0.0,0,0.0,0.0005694760820045558,1,1
1,0.0,1,0,0,2,3704,0,0,0,1,1,0,0.0,0,0.0,0.0005398110661268556,1,0
0,0.0,0,0,0,1,1085,0,0,0,1,0,0,0.0,0,0.0,0.0009208103130755065,0,1
0,0.0,0,0,0,3,1375,0,0,0,3,0,0,0.0,0,0.0,0.002180232558139535,0,1
0,0.0,0,0,0,2,1209,0,0,0,4,0,0,0.0,0,0.0,0.001652892561983471,0,1
0,0.0,1,0,0,4,1068,0,0,0,1,0,1,0.0,0,0.0,0.0037418147801683817,1,0
0,0.0,0,0,0,3,1024,0,0,0,3,0,0,0.0,0,0.0,0.002926829268292683,0,1
1,0.0,1,0,0,4,4342,0,0,0,1,0,0,0.0,0,0.0,0.0009210223347916187,0,0
0,0.0,1,0,0,3,569,0,0,0,1,2,0,0.0,0,0.0,0.005263157894736842,0,0
0,0.0,0,0,0,2,3922,0,0,0,1,0,0,0.0,0,0.0,0.0005098139179199592,0,1
0,0.0,0,0,0,3,1038,0,0,0,3,0,1,0.0,0,0.0,0.0028873917228103944,1,1
0,0.0,0,0,0,4,2847,0,0,0,1,0,0,0.0,0,0.0,0.0014044943820224719,0,1
0,0.0,1,1,0,3,1193,0,0,0,1,1,0,0.0,0,0.0,0.002512562814070352,0,0
0,0.0,0,0,0,2,1658,0,0,0,1,0,0,0.0,0,0.0,0.0012055455093429777,0,1
0,0.0,0,0,0,2,1111,0,0,0,1,0,0,0.0,0,0.0,0.0017985611510791368,0,1
0,0.0,1,1,0,3,3918,0,0,0,1,0,0,0.0,0,0.0,0.0007655014034192396,0,0
0,0.0,1,0,0,4,1893,0,0,0,1,1,0,0.0,0,0.0,0.0021119324181626186,0,0
0,0.0,0,0,0,4,2231,0,0,0,1,0,0,0.0,0,0.0,0.0017921146953405018,0,1
1,0.0,0,0,0,6,4172,0,0,0,3,0,0,0.0,0,0.0,0.0014378145219266715,0,1
0,0.0,1,0,0,12,843,0,0,0,5,2,0,0.0,0,0.0,0.014218009478672985,0,0
0,0.0,0,0,0,4,905,0,0,0,2,0,0,0.0,0,0.0,0.004415011037527594,0,1
0,0.0,0,0,0,9,936,0,0,0,2,0,0,0.0,0,0.0,0.0096051227321238,0,1
0,0.0,0,0,0,8,2709,0,0,0,1,0,0,0.0,0,0.0,0.002952029520295203,0,1
1,0.0,1,1,0,2,4229,0,0,0,1,0,1,0.0,0,0.0,0.00047281323877068556,0,0
0,0.0,0,0,0,4,3359,0,0,0,2,0,0,0.0,1,0.0,0.0011904761904761906,0,1
0,0.0,0,0,0,1,4373,0,0,0,2,0,0,0.0,1,0.0,0.00022862368541380886,0,1
0,0.0,1,0,0,2,2443,0,0,0,2,2,0,0.0,0,0.0,0.0008183306055646482,0,0
0,0.0,0,0,0,3,1454,0,0,0,3,0,0,0.0,0,0.0,0.002061855670103093,0,1
0,0.0,0,0,0,2,641,0,0,0,1,0,0,0.0,0,0.0,0.003115264797507788,0,1
1,0.0,1,1,0,5,1967,0,0,0,3,0,0,0.0,0,0.0,0.002540650406504065,0,0
0,0.0,1,0,0,2,806,0,0,0,2,1,0,0.0,0,0.0,0.0024783147459727386,0,0
0,0.0,0,0,0,6,2820,0,0,0,2,0,0,0.0,1,0.0,0.0021269053527118043,0,1
0,0.0,1,1,0,3,4693,0,0,0,3,0,1,0.0,0,0.0,0.0006391137622496804,0,0
0,0.0,0,0,0,6,2762,0,0,0,1,0,0,0.0,0,0.0,0.002171552660152009,0,1
0,0.0,1,0,0,6,4178,0,0,0,1,1,0,0.0,0,0.0,0.0014357501794687725,0,0
0,0.0,1,0,0,2,1952,0,0,0,1,1,0,0.0,0,0.0,0.0010240655401945725,0,0
0,0.0,0,0,0,6,1334,0,0,0,1,0,0,0.0,1,0.0,0.0044943820224719105,0,1
1,0.0,1,0,0,13,1632,0,0,0,1,1,1,0.0,1,0.0,0.007960808328230252,1,0
0,0.0,0,0,0,2,2016,0,0,0,2,0,0,0.0,0,0.0,0.0009915716410510659,0,1
0,0.0,1,0,0,4,2663,0,0,0,2,1,0,0.0,0,0.0,0.0015015015015015015,0,0
1,0.0,1,0,0,3,5363,0,0,0,1,1,0,0.0,0,0.0,0.0005592841163310962,0,0
1,0.0,0,0,0,12,1281,0,0,0,3,0,0,0.0,0,0.0,0.0093603744149766,0,1
0,0.0,0,0,0,11,3589,0,0,0,1,0,0,0.0,0,0.0,0.003064066852367688,0,1
0,0.0,0,0,0,4,1627,0,0,0,2,0,0,0.0,0,0.0,0.002457002457002457,0,1
0,0.0,0,0,0,4,1787,0,0,0,3,0,0,0.0,0,0.0,0.0022371364653243847,0,1
0,0.0,0,0,0,9,3589,0,0,0,1,0,0,0.0,0,0.0,0.0025069637883008357,0,1
0,0.0,0,0,0,4,1365,0,0,0,1,0,0,0.0,0,0.0,0.0029282576866764276,1,1
0,0.0,0,0,0,1,1871,0,0,0,1,0,0,0.0,0,0.0,0.0005341880341880342,0,1
1,0.0,1,1,0,4,8099,0,0,0,1,2,0,0.0,0,0.0,0.0004938271604938272,1,0
0,0.0,0,0,0,3,1789,0,0,0,2,0,0,0.0,0,0.0,0.0016759776536312849,0,1
1,0.0,1,1,0,3,4782,0,0,0,1,0,0,0.0,0,0.0,0.0006272214091574326,1,0
1,0.0,0,0,0,6,4056,0,0,0,1,0,0,0.0,0,0.0,0.0014789253142716292,0,1
0,0.0,0,0,0,3,3313,0,0,0,4,0,0,0.0,0,0.0,0.0009052504526252263,0,1
0,0.0,0,0,0,10,877,0,0,0,3,0,0,0.0,0,0.0,0.011389521640091117,0,1
0,0.0,0,0,0,6,1358,0,0,0,2,0,0,0.0,0,0.0,0.004415011037527594,0,1
0,0.0,0,0,0,4,1130,0,0,0,5,0,0,0.0,0,0.0,0.0035366931918656055,0,1
0,0.0,0,0,0,8,2864,0,0,0,2,0,0,0.0,0,0.0,0.002792321116928447,0,1
1,0.0,1,1,0,3,3431,0,0,0,1,2,0,0.0,0,0.0,0.0008741258741258741,1,0
0,0.0,0,0,0,4,1385,0,0,0,1,0,0,0.0,0,0.0,0.002886002886002886,1,1
0,0.0,0,0,0,4,3088,0,0,0,1,0,0,0.0,0,0.0,0.0012949174490126255,0,1
0,0.0,1,0,0,6,1703,0,0,0,3,0,0,0.0,0,0.0,0.0035211267605633804,0,0
0,0.0,0,0,0,11,2132,0,0,0,1,0,0,0.0,0,0.0,0.005157055789967183,0,1
0,0.0,0,0,0,1,1538,0,0,0,2,0,0,0.0,0,0.0,0.000649772579597141,0,1
0,0.0,1,0,0,4,3579,0,0,0,1,3,0,0.0,0,0.0,0.0011173184357541898,0,0
1,0.0,1,1,0,3,5088,0,0,0,1,0,0,0.0,0,0.0,0.0005895067793279622,0,0
0,0.0,0,0,0,9,2984,0,0,0,2,0,0,0.0,0,0.0,0.003015075376884422,0,1
1,0.0,0,0,0,4,4460,0,0,0,2,0,0,0.0,0,0.0,0.0008966599417171038,0,1
0,0.0,0,0,0,3,1364,0,0,0,6,0,0,0.0,1,0.0,0.002197802197802198,0,1
0,0.0,0,0,0,4,1439,0,0,0,1,0,0,0.0,0,0.0,0.002777777777777778,1,1
0,0.0,0,0,0,4,1378,0,0,0,1,0,0,0.0,0,0.0,0.0029006526468455403,1,1
1,0.0,0,0,0,2,5649,0,0,0,1,0,0,0.0,0,0.0,0.00035398230088495576,0,1
0,0.0,0,0,0,2,2637,0,0,0,3,0,0,0.0,0,0.0,0.000758150113722517,0,1
1,0.0,0,0,0,2,5710,0,0,0,3,0,0,0.0,0,0.0,0.0003502013657853266,0,1
0,0.0,1,0,0,3,2337,0,0,0,5,1,0,0.0,0,0.0,0.0012831479897348161,0,0
1,0.0,1,0,0,9,6031,0,0,0,5,2,0,0.0,0,0.0,0.0014920424403183023,1,0
0,0.0,1,0,0,2,2383,0,0,0,5,1,0,0.0,0,0.0,0.0008389261744966443,0,0
1,0.0,0,0,0,3,4346,0,0,0,4,0,0,0.0,0,0.0,0.0006901311249137336,0,1
1,0.0,1,0,0,6,9510,0,0,0,4,2,0,0.0,0,0.0,0.0006308484912206919,0,0
1,0.0,1,0,0,7,8606,0,0,0,4,2,0,0.0,0,0.0,0.0008132915069129778,0,0
1,0.0,1,0,0,10,15241,0,0,0,2,0,0,0.0,0,0.0,0.0006560818790185015,0,0
0,0.0,0,0,0,10,2071,0,0,0,3,0,0,0.0,0,0.0,0.004826254826254826,0,1
0,0.0,0,0,0,8,423,0,0,0,2,0,0,0.0,0,0.0,0.018867924528301886,0,1
1,0.0,1,0,0,10,13640,0,0,0,2,0,0,0.0,0,0.0,0.0007330840847445202,0,0
0,0.0,1,0,0,8,6369,0,0,0,4,0,0,0.0,0,0.0,0.0012558869701726845,0,0
1,0.0,1,0,0,8,9684,0,0,0,2,1,0,0.0,0,0.0,0.0008260196179659267,0,0
0,0.0,0,0,0,5,819,0,0,0,5,0,0,0.0,0,0.0,0.006097560975609756,0,1
1,0.0,1,0,0,3,5127,0,0,0,2,1,0,0.0,0,0.0,0.0005850234009360375,0,0
1,0.0,0,0,0,3,1837,0,0,0,1,0,0,0.0,0,0.0,0.001632208922742111,0,1
0,0.0,0,0,0,10,12414,0,0,0,2,0,0,0.0,0,0.0,0.0008054772452678212,0,1
0,0.0,0,0,0,7,1048,0,0,0,3,0,0,0.0,0,0.0,0.00667302192564347,1,1
0,0.0,0,0,0,3,1450,0,0,0,2,0,0,0.0,0,0.0,0.002067539627842867,0,1
0,0.0,1,0,0,11,12025,0,0,0,2,5,0,0.0,1,0.0,0.0009146848494927657,0,0
0,0.0,0,0,0,3,1157,0,0,0,4,0,0,0.0,0,0.0,0.0025906735751295338,0,1
0,0.0,1,1,0,3,1537,0,0,0,1,0,0,0.0,0,0.0,0.0019505851755526658,0,0
0,0.0,0,0,0,8,1777,0,0,0,2,0,0,0.0,0,0.0,0.0044994375703037125,0,1
0,0.0,0,0,0,5,2862,0,0,0,1,0,0,0.0,0,0.0,0.0017464198393293748,0,1
0,0.0,1,1,0,4,2493,0,0,0,6,2,0,0.0,0,0.0,0.0016038492381716118,1,0
1,0.0,1,0,0,8,13161,0,0,0,2,0,0,0.0,0,0.0,0.000607810363166692,0,0
0,0.0,0,0,0,3,1149,0,0,0,3,0,0,0.0,0,0.0,0.0026086956521739132,0,1
1,0.0,1,0,0,9,9704,0,0,0,2,0,0,0.0,2,0.0,0.0009273570324574962,0,0
0,0.0,1,0,0,2,1266,0,0,0,1,1,1,0.0,0,0.0,0.0015785319652722968,0,0
0,0.0,0,0,0,2,1120,0,0,0,2,0,0,0.0,0,0.0,0.001784121320249777,0,1
0,0.0,0,0,0,3,2483,0,0,0,3,0,0,0.0,0,0.0,0.0012077294685990338,0,1
0,0.0,0,0,0,18,6282,0,0,0,2,0,0,0.0,0,0.0,0.002864873468088493,0,1
0,0.0,0,0,0,3,1246,0,0,0,1,0,0,0.0,0,0.0,0.0024057738572574178,0,1
0,0.0,1,0,0,6,2750,0,0,0,1,1,0,0.0,0,0.0,0.0021810250817884407,0,0
0,0.0,0,0,0,19,5364,0,0,0,2,0,0,0.0,0,0.0,0.0035414725069897483,0,1
0,0.0,0,0,0,2,1125,0,0,0,1,0,0,0.0,0,0.0,0.0017761989342806395,0,1
0,0.0,1,0,0,7,2977,0,0,0,1,0,0,0.0,0,0.0,0.0023505708529214238,0,0
0,0.0,0,0,0,5,1620,0,0,0,2,0,0,0.0,0,0.0,0.0030845157310302285,0,1
1,0.0,0,0,0,5,1792,0,0,0,1,0,0,0.0,0,0.0,0.002788622420524261,0,1
0,0.0,0,0,0,5,2527,0,0,0,1,0,0,0.0,0,0.0,0.001977848101265823,0,1
0,0.0,0,0,0,13,8457,0,0,0,4,0,0,0.0,0,0.0,0.0015370063844880586,0,1
0,0.0,0,0,0,2,1246,0,0,0,1,0,0,0.0,0,0.0,0.0016038492381716118,0,1
0,0.0,1,1,0,5,2022,0,0,0,1,0,0,0.0,0,0.0,0.002471576866040534,0,0
0,0.0,0,0,0,7,1396,0,0,0,2,0,0,0.0,0,0.0,0.005010737294201861,0,1
